Site,Sampling Date,Day.Night,Time point,Pool ID,Sampling Time,Salinity,Temp in the pool,DO (mg/L),TA (uE/kg),NN (umol/L),PO (umol/L),NH4 (umol/L),Wind Speen (m/2),pH,TA normalized to salinity and nutrients (umol/kg),CO2 (umol/kg),fCO2 (uatm),pCO2 (uatm),HCO3 (umol/kg),CO3 (umol/kg),DIC (umol/kg),OmegaAragonite,OmegaCalcite,Fugosity of CO2 (mmol m-2 hr-1),DIC Normalized to Salinity (umol kg),PAR (umol photos m-2 s-1)
CDM,9/27/2016,Night,2,9,1:43:00,34.6,17.4,2.21,2249.028,0.14,0.595,2.497,0,7.694229544,2159.872322,34.21002456,978.4490348,981.8928033,2045.962849,81.64716068,2161.820034,1.261293997,1.954554573,0,2077.749255,0
CDM,9/27/2016,Night,2,10,1:46:00,34.6,17.3,1.64,2403.182,0.551,0.667,2.832,0,7.636181601,2308.173689,42.40793811,1209.399981,1213.663075,2213.955806,77.00416104,2333.367905,1.189200495,1.843272211,0,2242.62582,0
CDM,9/27/2016,Night,2,11,1:49:00,34.6,17.2,4.21,2259.292,0.161,0.558,1.603,0,7.777963331,2170.581022,27.95726061,794.9743935,797.7788777,2018.467172,96.93882497,2143.363258,1.496598058,2.320289171,0,2060.010242,0
CDM,9/27/2016,Night,2,12,1:51:00,34.5,17.2,1.98,2303.414,0.868,0.562,1.771,0,7.640822313,2207.111625,40.30125189,1145.348186,1149.390296,2120.045231,74.07547951,2234.421963,1.144228215,1.774282636,0,2141.321048,0
CDM,9/27/2016,Night,2,13,1:54:00,34.6,17.3,2.24,2371.445898,1.5,0.604,1.38,0,7.64735266,2279.918846,40.69474853,1160.54282,1164.63347,2179.873128,77.79425436,2298.362131,1.201402165,1.862184917,0,2208.981382,0
CDM,9/27/2016,Night,2,14,1:56:00,34.6,17.4,1.99,2323.443,1.18,0.728,2.944,0,7.64641168,2232.091172,39.84817665,1139.707161,1143.719224,2134.69065,76.30630554,2250.845132,1.1787879,1.826699633,0,2163.312266,0
CDM,9/27/2016,Night,2,15,2:00:00,34.5,17.5,5.28,2198.985,0.848,0.572,3.335,0,7.867674483,2105.525417,21.43956753,614.6410565,616.800756,1914.338165,114.0645355,2049.842268,1.763573745,2.732719937,0,1964.432174,0
CDM,9/27/2016,Night,2,Ocean,2:03:00,34.4,17.7,7.43,2213.042,0.795,0.618,2.385,0,7.995692877,2113.755778,15.32109677,441.5397462,443.0870111,1843.695898,148.2955877,2007.312582,2.295498863,3.555868849,0,1918.09869,0
CDM,9/27/2016,Night,3,1,2:12:00,34.7,17.3,1.68,2416.125,0.055,0.282,1.782,1.4,7.588380615,2327.483222,47.95278671,1368.283285,1373.107297,2244.356373,70.08733257,2362.396492,1.081799886,1.67652285,0.182246892,2277.08773,0
CDM,9/27/2016,Night,3,2,2:16:00,34.5,17.8,4.72,2250.091,1.34,0.218,1.333,1.4,7.820954503,2156.552833,24.57648215,710.7086494,713.1967746,1983.854981,107.365697,2115.797161,1.661580515,2.572828437,0.057877128,2027.638946,0
CDM,9/27/2016,Night,3,3,2:17:00,34.5,17.8,2.71,2334.133,1.65,0.241,1.846,1.4,7.699886943,2236.920583,34.71170064,1003.801347,1007.316722,2120.305967,86.833359,2241.851027,1.343824158,2.080807385,0.112228958,2148.440567,0
CDM,9/27/2016,Night,3,4,2:19:00,34.6,17.4,3.36,2310.471,0.626,0.157,2.615,1.4,7.789332807,2218.858594,27.64520783,790.6871528,793.4694841,2058.104773,102.2384099,2187.988391,1.579389798,2.447489293,0.073517005,2102.899954,0
CDM,9/27/2016,Night,3,5,2:21:00,34.7,17,4.08,2321.076,0.174,0.099,1.333,1.4,7.799283243,2236.237644,27.33669699,773.2307132,775.9653075,2065.341337,103.6303939,2196.308428,1.598080227,2.478378984,0.071030732,2116.99729,0
CDM,9/27/2016,Night,3,6,2:23:00,34.7,17.1,4.72,2301.484,2.71,0.16,1.205,1.4,7.801035187,2219.979731,26.90733074,763.3123724,766.0084593,2045.730634,103.454204,2176.092169,1.595844866,2.474332131,0.068947895,2097.511062,0
CDM,9/27/2016,Night,3,8,2:27:00,34.7,16.9,3.11,2313.859,1.02,0.108,1.333,1.4,7.721715058,2230.105383,33.2633098,938.1183491,941.4408823,2097.302916,87.68697473,2218.253201,1.351812034,2.096944234,0.102593642,2138.149613,0
CDM,9/27/2016,Night,3,9,2:29:00,34.7,17,1.82,2380.896,0.29,0.188,1.526,1.4,7.641313089,2293.909044,41.75985437,1181.196177,1185.375486,2192.979744,76.48209541,2311.221693,1.179427384,1.829112201,0.148380168,2227.76091,0
CDM,9/27/2016,Night,3,10,2:32:00,34.6,17.1,1.49,2470.034,1.03,0.439,1.269,1.4,7.607501354,2374.169344,47.05686603,1334.181752,1338.897217,2289.337562,73.97283122,2410.367259,1.141687111,1.770460305,0.176965101,2316.630754,0
CDM,9/27/2016,Night,3,11,2:43:00,34.6,17,3.62,2261.074,2.4,0.165,1.205,1.4,7.725023722,2174.450456,32.17077244,909.4622963,912.6791763,2046.87161,86.36204929,2165.404432,1.332496629,2.066840646,0.096913447,2081.194259,0
CDM,9/27/2016,Night,3,12,2:37:00,34.5,16.9,4.57,2323.97,1.11,0.164,1.654,1.4,7.607499615,2226.77375,44.51220258,1253.981836,1258.424634,2153.985176,68.91155364,2267.408933,1.063490104,1.65024652,0.162836435,2172.93356,0
CDM,9/27/2016,Night,3,13,2:39:00,34.7,17,1.78,2398.836,0.298,0.336,1.397,1.4,7.626696765,2311.475919,43.63048512,1234.107805,1238.474585,2215.385773,74.70646663,2333.722725,1.152045482,1.786647043,0.158412125,2249.449404,0
CDM,9/27/2016,Night,3,14,2:41:00,34.6,17.2,4.44,2374.26,1.74,0.382,1.59,1.4,7.608660152,2282.438978,44.96592589,1278.621685,1283.134812,2198.403656,71.49576541,2314.865348,1.103793281,1.711294214,0.165970175,2224.842806,0
CDM,9/27/2016,Night,3,15,2:42:00,34.6,17.3,4.78,2263.995,0.104,0.187,2.359,1.4,7.643257138,2173.963172,39.2277011,1118.705202,1122.648199,2081.565992,73.58867217,2194.382366,1.136453981,1.761514607,0.135414664,2109.045274,0
CDM,9/27/2016,Night,3,Ocean,2:45:00,34.4,17.6,7.6,2218.514,1,0.163,1.333,1.4,7.908144977,2119.750933,19.43850945,558.5824709,560.5426033,1907.85477,124.9650238,2052.258303,1.933744658,2.996206625,0.029855719,1961.046823,0
CDM,9/27/2016,Night,4,1,3:01:00,34.8,17.2,1.48,2516.968,0.641,0.421,1.782,1.2,7.567370371,2432.373067,52.70957757,1500.469323,1505.766819,2347.122063,69.73060624,2469.562247,1.075382314,1.666700668,0.15250847,2387.243506,0
CDM,9/27/2016,Night,4,2,3:03:00,34.6,17.9,3.93,2243.59,1.51,0.323,1.782,1.2,7.774444387,2156.388294,27.50125393,798.0199562,800.8105172,2000.587798,97.87126074,2125.960313,1.514312828,2.343833529,0.05423078,2043.284079,0
CDM,9/27/2016,Night,4,3,3:05:00,34.4,17.7,1.95,2314.93,0.818,0.329,2.167,1.2,7.658649251,2211.069556,38.30257401,1103.844527,1107.715554,2121.210498,78.51978133,2238.032854,1.215424353,1.882767038,0.096415484,2138.564727,0
CDM,9/27/2016,Night,4,4,3:07:00,34.6,17.3,2.91,2325.132,3.23,0.26,1.59,1.2,7.758609974,2236.536311,30.16568437,860.272386,863.3036291,2087.677185,96.2580288,2214.100898,1.486544285,2.304157947,0.063783874,2127.996975,0
CDM,9/27/2016,Night,4,5,3:09:00,34.7,16.7,3.46,2329.85,0.128,0.182,1.654,1.2,7.755180409,2244.421061,30.94420535,867.6067855,870.6871083,2097.833765,94.01597507,2222.793945,1.448522125,2.248005775,0.065910817,2142.526386,0
CDM,9/27/2016,Night,4,6,3:11:00,34.7,17,3.79,2342.59,1.29,0.285,1.846,1.2,7.760044056,2257.735258,30.49213442,862.4836738,865.5342239,2104.72053,96.48294739,2231.695611,1.487859735,2.307443791,0.064618452,2151.106603,0
CDM,9/27/2016,Night,4,8,3:15:00,34.8,16.8,2.83,2341.692,0.085,0.222,2.167,1.2,7.682112061,2261.8376,37.24339268,1047.872441,1051.588831,2140.489279,81.57014437,2259.302816,1.256464945,1.949179076,0.090924819,2183.992722,0
CDM,9/27/2016,Night,4,9,3:17:00,34.6,17,1.48,2390.043,1.02,0.408,1.526,1.2,7.617163599,2297.002694,44.55089765,1259.446343,1263.902907,2211.186886,72.77758904,2328.515373,1.122899385,1.741733555,0.119980238,2237.961997,0
CDM,9/27/2016,Night,4,10,3:19:00,34.6,16.9,1.19,2548.9615,2.27,0.722,1.718,1.2,7.595478782,2451.059675,50.29059987,1417.551942,1422.575182,2369.131002,73.89639835,2493.318,1.139818407,1.768389539,0.142433149,2396.355634,0
CDM,9/27/2016,Night,4,11,3:22:00,34.7,16.8,3.37,2300.9855,0.926,0.289,1.59,1.2,7.685493973,2217.532899,36.31397737,1021.157753,1024.779288,2101.670808,80.53108834,2218.515873,1.241124856,1.925693197,0.087231953,2138.4028,0
CDM,9/27/2016,Night,4,12,3:23:00,34.6,16.8,1.66,2391.6015,1.04,0.327,1.205,1.2,7.587413015,2298.750475,48.22268333,1355.28375,1360.092062,2224.867352,67.86073934,2340.950775,1.046408087,1.623844253,0.134122616,2249.913801,0
CDM,9/27/2016,Night,4,13,3:27:00,34.6,16.9,1.74,2428.1765,0.386,0.554,1.205,1.2,7.600209866,2333.492719,47.3250787,1333.96216,1338.688748,2253.848338,71.07059788,2372.244015,1.096231717,1.700766271,0.130748719,2279.990081,0
CDM,9/27/2016,Night,4,14,3:29:00,34.6,17,1.35,2426.5775,0.805,0.606,1.333,1.2,7.581511693,2332.285564,49.39819235,1396.478544,1401.420757,2258.541847,68.47758721,2376.417626,1.056553832,1.638824712,0.13907894,2284.001385,0
CDM,9/27/2016,Night,4,15,3:31:00,34.6,17.2,4.38,2268.6995,0.26,0.32,1.782,1.2,7.777400936,2179.317042,28.11953425,799.5887007,802.4094777,2027.555749,97.249297,2152.924581,1.501391306,2.327720506,0.055561974,2069.199736,0
CDM,9/27/2016,Night,4,Ocean,3:34:00,34.5,17.9,7.75,2239.6345,1.12,0.286,1.59,1.2,7.94655299,2146.140063,17.56752055,509.4872475,511.2682724,1897.862413,137.6782055,2053.108139,2.131377846,3.299477,0.015063174,1967.561966,0
Monterey,7/11/2016,Day,0,1,7:24:00,36.5,13.2,5.56,2333.441191,0.42,0.63,4.6,1.2,7.601785251,2362.250791,48.94908396,1246.869921,1251.500194,2177.258194,62.4053356,2288.612614,0.943718787,1.472175759,0.131243005,2320.3989,11.31061522
Monterey,7/11/2016,Day,0,2,7:34:00,36.5,13,4.49,2288.142191,0.63,0.61,4.85,1.2,7.668230948,2316.261805,40.9493484,1036.59443,1040.452827,2112.273272,70.00699467,2223.229615,1.058253281,1.651505019,0.099332934,2254.107804,15.79271558
Monterey,7/11/2016,Day,0,3,7:37:00,36.5,12.9,6.71,2221.305191,1.79,0.69,4.6,1.2,7.815976592,2250.007208,27.49606467,693.8594433,696.4444546,1988.210843,92.23912007,2107.946028,1.394049817,2.175978292,0.046122237,2137.223056,22.55983687
Monterey,7/11/2016,Day,0,5,7:46:00,37.2,13.7,2.2,2436.586191,0.03,0.44,2.02,1.2,7.538561934,2516.204064,58.5656637,1521.173941,1526.788519,2290.692859,58.7672732,2408.025796,0.885857895,1.379627183,0.17032351,2488.293323,14.58205718
Monterey,7/11/2016,Day,0,6,7:48:00,37,13.7,2.04,2265.356191,0,0.4,2.58,1.2,7.445452131,2326.042196,68.31963553,1772.522143,1779.066251,2153.565564,44.39356486,2266.278765,0.670016821,1.043652918,0.208692574,2329.230953,22.08605358
Monterey,7/11/2016,Day,0,7,7:55:00,36,15.3,3.83,2261.632191,1.27,0.69,5.54,1.2,7.50156157,2258.052191,57.62364955,1560.994699,1566.640263,2131.157949,52.002147,2240.783745,0.79241621,1.231393345,0.169084691,2240.783745,18.94095561
Monterey,7/11/2016,Day,0,8,8:00:00,36.7,13,4.75,2218.427191,2.27,0.54,5.23,1.2,7.631209707,2259.09622,43.40988532,1100.125413,1104.22057,2059.183163,62.94836595,2165.541414,0.950443624,1.482961893,0.109099596,2207.649164,8.748258862
Monterey,7/11/2016,Day,0,10,8:09:00,37.2,13.8,4.52,2442.684191,0,0.24,1.64,1.2,7.679534457,2522.660331,41.38096078,1078.145458,1082.117811,2244.597368,79.97561954,2365.953948,1.20579734,1.877511608,0.102789936,2444.81908,32.64334892
Monterey,7/11/2016,Day,0,11,8:15:00,36.8,13.5,7.33,2178.627191,1.24,0.51,3.91,1.2,7.84565054,2224.833129,24.4951178,630.8785929,633.2108026,1928.372864,98.69317788,2051.561159,1.490742123,2.323424994,0.035550884,2097.151407,10.36694929
Monterey,7/11/2016,Day,0,12,8:27:00,37.1,13.6,2.93,2356.950191,0.02,0.58,1.89,1.2,7.601489561,2427.638697,48.70366161,1260.402044,1265.058736,2195.179316,64.70535207,2308.58833,0.97577709,1.520102561,0.131239965,2379.128528,16.18958772
Monterey,7/11/2016,Day,0,13,8:30:00,37,13.7,4.59,2301.905191,1.98,0.86,8.75,1.2,7.513915192,2359.772835,58.8020344,1525.592272,1531.223185,2170.041157,52.37125184,2281.214443,0.79042131,1.231201188,0.171186757,2344.581511,21.20596261
Monterey,7/11/2016,Day,0,14,8:36:00,36.8,13.4,5.08,2199.558191,1.17,0.51,7.55,1.2,7.593763045,2242.436817,46.64810408,1197.709845,1202.145944,2051.212722,58.55163248,2156.412458,0.884232851,1.378417761,0.122660227,2204.332735,10.25533984
Monterey,7/11/2016,Day,0,15,8:20:00,37.5,14.4,4.63,2327.495191,0.03,0.53,5.35,1.2,7.513006323,2419.484574,58.28680762,1549.440923,1555.109145,2190.152908,54.78294766,2303.222664,0.825419374,1.283332763,0.170602843,2399.190274,35.86339219
Monterey,7/11/2016,Day,0,Ocean,8:42:00,36.7,12.2,7.4,2232.381191,2.19,0.39,0.38,1.2,7.998027766,2278.031381,17.5653023,434.0676372,435.6989247,1901.390069,131.1240915,2050.079463,1.976863862,3.089277489,0.005671806,2089.94212,NA
Monterey,7/11/2016,Day,1,1,8:45:00,36.7,13.5,6.29,2312.170191,0.57,0.86,6.42,0,7.689229643,2352.042028,38.67698784,995.5745238,999.2564125,2122.435231,75.60549149,2236.71771,1.142689026,1.781129338,0,2280.209444,36.53093994
Monterey,7/11/2016,Day,1,2,8:49:00,36.4,13.9,7.78,2263.965191,0.39,0.58,6.17,0,7.871405141,2283.862582,23.6717929,615.8715853,618.1366654,1990.757478,108.8287695,2123.258041,1.649114603,2.569178839,0,2146.849797,19.0486168
Monterey,7/11/2016,Day,1,3,8:51:00,36.8,13.6,8.79,2163.368191,0.6,0.59,6.48,0,8.002582789,2206.035484,16.08817699,415.6419455,417.176146,1822.199553,134.3704713,1972.658201,2.030055202,3.16333721,0,2016.49505,38.85082471
Monterey,7/11/2016,Day,1,5,8:55:00,37.4,14.4,4.49,2380.443191,0,0.42,3.65,0,7.65861521,2469.660371,41.70865308,1108.120783,1112.172569,2190.012366,76.43385983,2308.154879,1.152379842,1.791809361,0,2397.916457,33.03222462
Monterey,7/11/2016,Day,1,6,8:57:00,37.1,14.1,3.32,2235.864191,0.07,0.4,4.41,0,7.521907231,2300.121875,55.37755546,1455.375731,1460.719691,2103.091498,52.61770933,2211.086762,0.79431051,1.236128848,0,2278.647747,16.06816085
Monterey,7/11/2016,Day,1,7,9:06:00,36.8,14,5.52,2240.532191,0.78,0.47,7.18,0,7.685503657,2284.260017,37.27228989,974.9001627,978.4825418,2053.80167,74.11354043,2165.1875,1.120636316,1.744794468,0,2213.302778,30.27518358
Monterey,7/11/2016,Day,1,8,9:02:00,36.8,13.3,5.02,2191.846191,1.75,0.54,6.11,0,7.663901299,2236.648995,39.19426956,1003.203862,1006.923509,2020.637197,67.52643125,2127.357898,1.01956413,1.589704605,0,2174.632518,8.79033564
Monterey,7/11/2016,Day,1,10,9:11:00,37.3,15,7.25,2421.524191,0,0.42,1.52,0,7.897235894,2507.828398,22.78047972,616.0151531,618.2492196,2100.151582,129.6554954,2252.587557,1.958638227,3.041750541,0,2333.930997,59.48139914
Monterey,7/11/2016,Day,1,11,9:26:00,37.1,14.7,9.19,2154.5727,1.65,0.55,5.16,0,7.998062337,2217.356421,15.64078313,418.6538233,420.1776031,1803.489102,138.222794,1957.352679,2.089316119,3.247322826,0,2017.160678,16.09187301
Monterey,7/11/2016,Day,1,12,9:17:00,37.1,14.6,4.18,2374.927191,0,0.58,2.14,0,7.706718902,2445.886744,36.80129509,982.063663,985.6448884,2164.462929,84.48934317,2285.753567,1.27682066,1.984925688,0,2355.596037,22.24497566
Monterey,7/11/2016,Day,1,13,9:20:00,37,14.6,4.07,2290.936191,1.76,0.87,10.64,0,7.56418672,2346.340807,50.55322138,1348.285466,1353.204166,2139.941172,60.03048279,2250.524876,0.907762193,1.411314047,0,2313.039456,46.34182238
Monterey,7/11/2016,Day,1,14,9:25:00,36.9,14.7,6.71,2149.284191,0.97,0.61,9.57,0,7.770164737,2194.826546,28.29900514,756.6255252,759.3804597,1928.068933,87.05418679,2043.422125,1.317520807,2.048116674,0,2094.507678,15.08900987
Monterey,7/11/2016,Day,1,15,9:27:00,37.6,15.7,6.97,2310.217191,0.05,0.72,7.24,0,7.750166205,2406.135955,30.98730002,857.1605561,860.2424944,2073.766656,94.34324985,2199.097206,1.424694161,2.208635218,0,2296.834859,77.62998699
Monterey,7/11/2016,Day,1,Ocean,9:43:00,36.7,13,10.24,2228.229191,3.12,0.55,0.57,0,8.179366164,2274.716147,10.44825581,264.7874245,265.7721735,1751.082442,189.1265639,1950.657262,2.855580667,4.455516566,0,1988.586709,NA
Monterey,7/11/2016,Day,2,1,9:47:00,36.8,14.9,10.9,2257.053191,0.2,0.84,7.74,4.1,7.83554175,2300.36104,25.05836282,673.6791411,676.1256004,1992.590575,105.1592859,2122.808223,1.59324493,2.475897477,0.470738242,2169.981739,58.50154609
Monterey,7/11/2016,Day,2,2,9:49:00,35.9,16,11.87,2224.564191,0.1,0.69,5.73,4.1,8.144746472,2213.458568,10.55741226,291.8814017,292.9262261,1743.69727,191.7474505,1946.002133,2.928840245,4.544799565,-0.177503689,1940.596572,40.11213471
Monterey,7/11/2016,Day,2,3,9:51:00,36.8,14.6,11.51,2074.824191,0.2,0.72,5.79,4.1,8.22154187,2115.953173,8.154404722,217.2392208,218.0307396,1565.992813,198.7050884,1772.852306,3.008477887,4.678181647,-0.313058336,1812.249024,90.40155443
Monterey,7/11/2016,Day,2,5,9:57:00,37.4,15.7,7.42,2297.830191,0,0.6,7.3,4.1,7.851345046,2380.229698,23.82322835,658.2567497,660.6230001,2009.89146,114.9273496,2148.642038,1.737848508,2.694489612,0.432305985,2232.200339,60.17226805
Monterey,7/11/2016,Day,2,6,9:58:00,37.1,14.6,4.41,2301.303191,1.19,0.68,6.23,4.1,7.592450683,2367.127566,47.33913395,1263.271936,1267.880063,2140.124994,64.21296177,2251.67709,0.970399735,1.508568448,1.490583767,2320.478334,62.65221017
Monterey,7/11/2016,Day,2,7,10:02:00,36.9,14.7,7.31,2209.718191,0.56,0.72,6.61,4.1,7.627914073,2259.497896,41.58015157,1111.721202,1115.770665,2041.675853,66.43596288,2149.691968,1.005474483,1.56303342,1.226979455,2203.434267,71.13010763
Monterey,7/11/2016,Day,2,8,10:05:00,36.8,13.8,5.92,2200.651191,1.54,0.74,7.43,4.1,7.732498261,2244.290106,32.70749337,850.247317,853.3792055,1998.650542,79.74747729,2111.105512,1.205315638,1.877414735,0.799349678,2158.018968,14.15864454
Monterey,7/11/2016,Day,2,10,10:09:00,36.8,16.5,11.89,2331.497191,0,0.54,3.21,4.1,8.109024558,2380.578906,11.92555425,336.2929881,337.4892591,1847.166453,194.5463925,2053.6384,2.959205377,4.582156559,-0.10159881,2099.274809,60.76809084
Monterey,7/11/2016,Day,2,11,10:17:00,36.9,15.7,10.7,2145.810191,0.83,0.58,5.92,4.1,8.09907237,2194.832696,11.50618588,317.041971,318.1812149,1711.326522,171.2277781,1894.060486,2.597562556,4.029127351,-0.136094592,1941.411998,15.28910213
Monterey,7/11/2016,Day,2,12,10:20:00,37.1,15.4,7.05,2317.148191,0.19,0.74,3.47,4.1,7.838351637,2385.33233,25.12997046,687.0109112,689.4900206,2039.180314,111.1439499,2175.454234,1.682713882,2.611373118,0.485327786,2241.926447,30.30721763
Monterey,7/11/2016,Day,2,13,10:23:00,37,15.3,4.32,2301.951191,1.51,1.03,10.7,4.1,7.654437179,2357.507613,39.9038861,1087.027682,1090.957003,2113.737627,74.98108552,2228.622599,1.135663548,1.762956527,1.1625157,2290.528782,55.417375
Monterey,7/11/2016,Day,2,14,10:27:00,36.9,15.4,8.71,2114.016191,0.62,0.6,7.49,4.1,7.871615022,2160.439846,21.02748397,574.2147191,576.286538,1839.536068,107.770637,1968.334189,1.633713518,2.535775419,0.295873013,2017.542543,15.36735412
Monterey,7/11/2016,Day,2,15,10:30:00,37.5,16.5,9.84,2256.053191,0,0.61,9.5,4.1,7.955949164,2340.794991,17.34389432,490.9873256,492.7341823,1897.560506,142.6490442,2057.553445,2.159858005,3.342456725,0.150137576,2143.284838,95.36848968
Monterey,7/11/2016,Day,2,Ocean,10:37:00,36.7,12.7,10.19,2223.792191,1.74,0.54,0.76,4.1,8.242198292,2268.58215,8.818851946,221.3994737,222.2259991,1695.628237,209.1960829,1913.643171,3.156793138,4.928406849,-0.3245465,1950.8529,NA
Monterey,7/11/2016,Day,3,1,10:41:00,36.1,17.1,14.42,2198.789191,0.134,0.856,8.02,0,8.008931474,2197.847411,14.62575802,418.1245888,419.6008697,1814.474536,152.8831404,1981.983434,2.339480069,3.620174718,0,1987.488944,56.16683576
Monterey,7/11/2016,Day,3,2,10:43:00,36.1,17.1,14.42,2200.280191,0,0.602,5.51,0,8.300575053,2201.470447,6.405994232,183.1360604,183.782492,1555.473501,256.5162685,1818.395763,3.925316395,6.074140729,0,1823.446863,45.92802545
Monterey,7/11/2016,Day,3,3,10:46:00,37,15.4,14.55,2078.653191,0.0747,0.516,4.98,0,8.444889063,2131.882332,4.05767843,110.8681906,111.2680064,1329.770935,292.2771485,1626.105762,4.427881371,6.872140634,0,1671.275366,118.0616841
Monterey,7/11/2016,Day,3,5,10:50:00,37.2,16.2,9.89,2279.644191,0,0.416,8.02,0,8.030319826,2347.774864,14.52576347,406.9104874,408.3635766,1869.368946,163.8086929,2047.703402,2.483305732,3.846547106,0,2115.960182,45.10907675
Monterey,7/11/2016,Day,3,6,10:51:00,37,15,6.3,2188.936191,0,0.444,6.8,0,7.732499061,2243.207419,31.43158126,848.527618,851.6057201,1978.875541,83.05769457,2093.364817,1.257110923,1.952768041,0,2151.51384,82.44555699
Monterey,7/11/2016,Day,3,7,10:56:00,37,15.6,10.26,2171.086191,0.373,0.509,5.8,0,7.9631088,2226.33953,16.87569144,463.8652308,465.5344512,1832.305206,133.8333197,1983.014217,2.028496608,3.146860026,0,2038.097946,79.84030783
Monterey,7/11/2016,Day,3,8,10:57:00,36.8,14.1,6.66,2197.937191,0.97,0.555,5.8,0,7.772228646,2242.41024,29.31023325,769.0026708,771.8242079,1976.753702,87.43639029,2093.500325,1.322367905,2.058454855,0,2140.022555,16.53361279
Monterey,7/11/2016,Day,3,10,11:01:00,37.5,17.2,14.08,2289.832191,0,0.448,3.4,0,8.276360516,2382.166866,7.013666248,202.6515769,203.3660089,1630.390697,263.2413058,1900.645669,3.993049745,6.169231263,0,1979.839239,62.42022362
Monterey,7/11/2016,Day,3,11,11:04:00,36.9,16.2,12.52,2147.9475,0.818,0.554,5.22,0,8.202478568,2197.701988,8.471400388,236.9146024,237.7604705,1617.202494,209.27448,1834.948374,3.178723599,4.925003485,0,1880.822083,17.46245545
Monterey,7/11/2016,Day,3,12,11:07:00,37.2,16.1,7.47,2331.573191,0,0.541,5.27,0,7.871547128,2404.405664,22.73865126,635.0960629,637.3674605,2025.589592,122.6764933,2171.004737,1.85928332,2.88061734,0,2243.371561,35.91991414
Monterey,7/11/2016,Day,3,13,11:09:00,37.1,15.7,6.83,2240.847191,1.08,0.8,10.19,0,7.769412122,2300.753605,28.73662736,792.6927815,795.5427196,2003.471107,94.24658359,2126.454318,1.427917456,2.214479617,0,2191.429311,66.00670741
Monterey,7/11/2016,Day,3,14,11:13:00,36.8,15.8,9.97,2056.4505,0.421,0.466,8.55,0,8.019243626,2094.316111,13.67221596,377.6395003,378.9948652,1694.763833,141.3286155,1849.764665,2.145869543,3.328060419,0,1890.870546,18.16152038
Monterey,7/11/2016,Day,3,15,11:16:00,37.8,17.1,12.21,2226.5895,0,0.503,8.84,0,8.116855038,2329.165125,10.7839921,311.2014346,312.3000678,1735.827414,194.6346409,1941.246047,2.945468503,4.55088236,0,2038.308349,141.420691
Monterey,7/11/2016,Day,3,Ocean,11:21:00,36.7,13,10.41,2194.528191,1.45,0.442,0.77,0,8.235609006,2238.343389,8.773959216,222.3561622,223.1830699,1673.791082,205.7737775,1888.338819,3.106933308,4.847698048,0,1925.056518,NA
Monterey,7/11/2016,Day,4,1,11:40:00,37.3,17.1,12.7,2221.9829,0,0.702,8.43,3,8.241653037,2294.214105,7.570298676,217.8595494,218.6285775,1618.774132,239.3348605,1865.679292,3.63436913,5.617260663,-0.154651196,1933.051044,73.27672568
Monterey,7/11/2016,Day,4,2,11:44:00,35.8,18.4,18.22,2077.5419,0,0.535,7.32,3,8.453886721,2059.252695,3.605857981,106.841883,107.212868,1279.943388,313.5049956,1597.054242,4.824919395,7.445545512,-0.242475063,1588.181718,52.53931984
Monterey,7/11/2016,Day,4,3,11:47:00,36.9,16.8,18.51,1953.2709,0,0.616,5.04,3,8.61742145,1997.568073,2.046226901,58.24469493,58.45103682,1029.548561,354.3899892,1385.984777,5.391386382,8.341643169,-0.294441077,1420.634397,108.9478233
Monterey,7/11/2016,Day,4,5,11:52:00,37.5,17,12.13,2193.06898,0.115,0.596,10.54,3,8.156549216,2274.208313,9.551151258,274.3686522,275.3384366,1677.384644,203.9762466,1890.912042,3.092423417,4.78003812,-0.10648828,1969.700044,58.97084684
Monterey,7/11/2016,Day,4,6,11:53:00,37.1,15.6,8.41,2124.7739,0.037,0.53,7.96,3,7.889826553,2182.07865,20.00306984,550.1345433,552.1143947,1835.914753,113.5236374,1969.44146,1.719564884,2.667376033,0.135720691,2029.618838,111.4630598
Monterey,7/11/2016,Day,4,7,11:58:00,37,16.4,12.01,2134.1689,0.41,0.615,7.79,3,8.129683068,2186.498453,10.26777907,289.0136646,290.0429978,1666.410745,184.1647977,1860.843322,2.796966383,4.331144037,-0.09585815,1912.533414,85.36679783
Monterey,7/11/2016,Day,4,8,12:00:00,37,14.8,8.14,2144.7709,1.49,0.775,8.96,3,7.860029771,2197.466897,22.34225269,599.5121639,601.6918786,1877.890302,104.9118032,2005.144358,1.587155963,2.466520522,0.184444361,2060.842812,20.27192136
Monterey,7/11/2016,Day,4,10,12:04:00,36.5,18.7,15.85,2190.8519,0.331,0.397,3.93,3,8.403881537,2218.033926,4.373435074,131.1943123,131.6481594,1399.963764,313.9620089,1718.299208,4.81520187,7.418868087,-0.219513011,1742.164475,65.298315
Monterey,7/11/2016,Day,4,11,12:08:00,37.1,17.2,14.15,2076.6045,0.839,0.708,5.1,3,8.32308507,2136.39474,5.524553714,159.2736647,159.835144,1426.21144,254.2113083,1685.947302,3.866477006,5.975572468,-0.204414028,1737.462358,16.56112446
Monterey,7/11/2016,Day,4,12,12:11:00,37.3,17.1,9.42,2305.89198,0.259,0.683,8.49,3,7.988347092,2381.339735,16.02010159,461.0296454,462.6574905,1911.756442,157.7416292,2085.518173,2.395352296,3.702243154,0.053426586,2160.828551,34.49434687
