"Plot Title: TP2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10969475, SEN S/N: 10969475)","Intensity, lum/ft² (LGR S/N: 10969475, SEN S/N: 10969475)","Coupler Detached (LGR S/N: 10969475)","End Of File (LGR S/N: 10969475)"
12929,08/15/16 08:49:12 PM,21.378,0.0,,
12930,08/15/16 08:50:12 PM,21.378,0.0,,
12931,08/15/16 08:51:12 PM,21.378,0.0,,
12932,08/15/16 08:52:12 PM,21.282,0.0,,
12933,08/15/16 08:53:12 PM,21.282,0.0,,
12934,08/15/16 08:54:12 PM,21.282,0.0,,
12935,08/15/16 08:55:12 PM,21.282,0.0,,
12936,08/15/16 08:56:12 PM,21.282,0.0,,
12937,08/15/16 08:57:12 PM,21.282,0.0,,
12938,08/15/16 08:58:12 PM,21.187,0.0,,
12939,08/15/16 08:59:12 PM,21.187,0.0,,
12940,08/15/16 09:00:12 PM,21.187,0.0,,
12941,08/15/16 09:01:12 PM,21.187,0.0,,
12942,08/15/16 09:02:12 PM,21.187,0.0,,
12943,08/15/16 09:03:12 PM,21.091,0.0,,
12944,08/15/16 09:04:12 PM,21.091,0.0,,
12945,08/15/16 09:05:12 PM,21.091,0.0,,
12946,08/15/16 09:06:12 PM,21.091,0.0,,
12947,08/15/16 09:07:12 PM,21.091,0.0,,
12948,08/15/16 09:08:12 PM,21.091,0.0,,
12949,08/15/16 09:09:12 PM,20.996,0.0,,
12950,08/15/16 09:10:12 PM,20.996,0.0,,
12951,08/15/16 09:11:12 PM,20.996,0.0,,
12952,08/15/16 09:12:12 PM,20.996,0.0,,
12953,08/15/16 09:13:12 PM,20.996,0.0,,
12954,08/15/16 09:14:12 PM,20.901,0.0,,
12955,08/15/16 09:15:12 PM,20.901,0.0,,
12956,08/15/16 09:16:12 PM,20.901,0.0,,
12957,08/15/16 09:17:12 PM,20.901,0.0,,
12958,08/15/16 09:18:12 PM,20.901,0.0,,
12959,08/15/16 09:19:12 PM,20.901,0.0,,
12960,08/15/16 09:20:12 PM,20.805,0.0,,
12961,08/15/16 09:21:12 PM,20.805,0.0,,
12962,08/15/16 09:22:12 PM,20.805,0.0,,
12963,08/15/16 09:23:12 PM,20.805,0.0,,
12964,08/15/16 09:24:12 PM,20.805,0.0,,
12965,08/15/16 09:25:12 PM,20.805,0.0,,
12966,08/15/16 09:26:12 PM,20.710,0.0,,
12967,08/15/16 09:27:12 PM,20.710,0.0,,
12968,08/15/16 09:28:12 PM,20.710,0.0,,
12969,08/15/16 09:29:12 PM,20.710,0.0,,
12970,08/15/16 09:30:12 PM,20.710,0.0,,
12971,08/15/16 09:31:12 PM,20.710,0.0,,
12972,08/15/16 09:32:12 PM,20.615,0.0,,
12973,08/15/16 09:33:12 PM,20.615,0.0,,
12974,08/15/16 09:34:12 PM,20.615,0.0,,
12975,08/15/16 09:35:12 PM,20.615,0.0,,
12976,08/15/16 09:36:12 PM,20.615,0.0,,
12977,08/15/16 09:37:12 PM,20.519,0.0,,
12978,08/15/16 09:38:12 PM,20.519,0.0,,
12979,08/15/16 09:39:12 PM,20.519,0.0,,
12980,08/15/16 09:40:12 PM,20.519,0.0,,
12981,08/15/16 09:41:12 PM,20.519,0.0,,
12982,08/15/16 09:42:12 PM,20.519,0.0,,
12983,08/15/16 09:43:12 PM,20.424,0.0,,
12984,08/15/16 09:44:12 PM,20.424,0.0,,
12985,08/15/16 09:45:12 PM,20.424,0.0,,
12986,08/15/16 09:46:12 PM,20.424,0.0,,
12987,08/15/16 09:47:12 PM,20.424,0.0,,
12988,08/15/16 09:48:12 PM,20.329,0.0,,
12989,08/15/16 09:49:12 PM,20.329,0.0,,
12990,08/15/16 09:50:12 PM,20.329,0.0,,
12991,08/15/16 09:51:12 PM,20.329,0.0,,
12992,08/15/16 09:52:12 PM,20.329,0.0,,
12993,08/15/16 09:53:12 PM,20.329,0.0,,
12994,08/15/16 09:54:12 PM,20.234,0.0,,
12995,08/15/16 09:55:12 PM,20.234,0.0,,
12996,08/15/16 09:56:12 PM,20.234,0.0,,
12997,08/15/16 09:57:12 PM,20.234,0.0,,
12998,08/15/16 09:58:12 PM,20.234,0.0,,
12999,08/15/16 09:59:12 PM,20.138,0.0,,
13000,08/15/16 10:00:12 PM,20.138,0.0,,
13001,08/15/16 10:01:12 PM,20.138,0.0,,
13002,08/15/16 10:02:12 PM,20.138,0.0,,
13003,08/15/16 10:03:12 PM,20.138,0.0,,
13004,08/15/16 10:04:12 PM,20.138,0.0,,
13005,08/15/16 10:05:12 PM,20.043,0.0,,
13006,08/15/16 10:06:12 PM,20.043,0.0,,
13007,08/15/16 10:07:12 PM,20.043,0.0,,
13008,08/15/16 10:08:12 PM,20.043,0.0,,
13009,08/15/16 10:09:12 PM,20.043,0.0,,
13010,08/15/16 10:10:12 PM,20.043,0.0,,
13011,08/15/16 10:11:12 PM,19.948,0.0,,
13012,08/15/16 10:12:12 PM,19.948,0.0,,
13013,08/15/16 10:13:12 PM,19.948,0.0,,
13014,08/15/16 10:14:12 PM,19.948,0.0,,
13015,08/15/16 10:15:12 PM,19.948,0.0,,
13016,08/15/16 10:16:12 PM,19.948,0.0,,
13017,08/15/16 10:17:12 PM,19.853,0.0,,
13018,08/15/16 10:18:12 PM,19.853,0.0,,
13019,08/15/16 10:19:12 PM,19.853,0.0,,
13020,08/15/16 10:20:12 PM,19.853,0.0,,
13021,08/15/16 10:21:12 PM,19.853,0.0,,
13022,08/15/16 10:22:12 PM,19.853,0.0,,
13023,08/15/16 10:23:12 PM,19.853,0.0,,
13024,08/15/16 10:24:12 PM,19.758,0.0,,
13025,08/15/16 10:25:12 PM,19.758,0.0,,
13026,08/15/16 10:26:12 PM,19.758,0.0,,
13027,08/15/16 10:27:12 PM,19.758,0.0,,
13028,08/15/16 10:28:12 PM,19.758,0.0,,
13029,08/15/16 10:29:12 PM,19.758,0.0,,
13030,08/15/16 10:30:12 PM,19.758,0.0,,
13031,08/15/16 10:31:12 PM,19.662,0.0,,
13032,08/15/16 10:32:12 PM,19.662,0.0,,
13033,08/15/16 10:33:12 PM,19.662,0.0,,
13034,08/15/16 10:34:12 PM,19.662,0.0,,
13035,08/15/16 10:35:12 PM,19.662,0.0,,
13036,08/15/16 10:36:12 PM,19.662,0.0,,
13037,08/15/16 10:37:12 PM,19.567,0.0,,
13038,08/15/16 10:38:12 PM,19.567,0.0,,
13039,08/15/16 10:39:12 PM,19.567,0.0,,
13040,08/15/16 10:40:12 PM,19.567,0.0,,
13041,08/15/16 10:41:12 PM,19.567,0.0,,
13042,08/15/16 10:42:12 PM,19.567,0.0,,
13043,08/15/16 10:43:12 PM,19.567,0.0,,
13044,08/15/16 10:44:12 PM,19.567,0.0,,
13045,08/15/16 10:45:12 PM,19.472,0.0,,
13046,08/15/16 10:46:12 PM,19.472,0.0,,
13047,08/15/16 10:47:12 PM,19.472,0.0,,
13048,08/15/16 10:48:12 PM,19.472,0.0,,
13049,08/15/16 10:49:12 PM,19.472,0.0,,
13050,08/15/16 10:50:12 PM,19.472,0.0,,
13051,08/15/16 10:51:12 PM,19.472,0.0,,
13052,08/15/16 10:52:12 PM,19.377,0.0,,
13053,08/15/16 10:53:12 PM,19.377,0.0,,
13054,08/15/16 10:54:12 PM,19.377,0.0,,
13055,08/15/16 10:55:12 PM,19.377,0.0,,
13056,08/15/16 10:56:12 PM,19.377,0.0,,
13057,08/15/16 10:57:12 PM,19.377,0.0,,
13058,08/15/16 10:58:12 PM,19.377,0.0,,
13059,08/15/16 10:59:12 PM,19.377,0.0,,
13060,08/15/16 11:00:12 PM,19.282,0.0,,
13061,08/15/16 11:01:12 PM,19.282,0.0,,
13062,08/15/16 11:02:12 PM,19.282,0.0,,
13063,08/15/16 11:03:12 PM,19.282,0.0,,
13064,08/15/16 11:04:12 PM,19.282,0.0,,
13065,08/15/16 11:05:12 PM,19.282,0.0,,
13066,08/15/16 11:06:12 PM,19.282,0.0,,
13067,08/15/16 11:07:12 PM,19.282,0.0,,
13068,08/15/16 11:08:12 PM,19.282,0.0,,
13069,08/15/16 11:09:12 PM,19.187,0.0,,
13070,08/15/16 11:10:12 PM,19.187,0.0,,
13071,08/15/16 11:11:12 PM,19.187,0.0,,
13072,08/15/16 11:12:12 PM,19.187,0.0,,
13073,08/15/16 11:13:12 PM,19.187,0.0,,
13074,08/15/16 11:14:12 PM,19.187,0.0,,
13075,08/15/16 11:15:12 PM,19.187,0.0,,
13076,08/15/16 11:16:12 PM,19.092,0.0,,
13077,08/15/16 11:17:12 PM,19.092,0.0,,
13078,08/15/16 11:18:12 PM,19.092,0.0,,
13079,08/15/16 11:19:12 PM,19.092,0.0,,
13080,08/15/16 11:20:12 PM,19.092,0.0,,
13081,08/15/16 11:21:12 PM,19.092,0.0,,
13082,08/15/16 11:22:12 PM,19.092,0.0,,
13083,08/15/16 11:23:12 PM,19.092,0.0,,
13084,08/15/16 11:24:12 PM,19.092,0.0,,
13085,08/15/16 11:25:12 PM,19.092,0.0,,
13086,08/15/16 11:26:12 PM,18.996,0.0,,
13087,08/15/16 11:27:12 PM,18.996,0.0,,
13088,08/15/16 11:28:12 PM,18.996,0.0,,
13089,08/15/16 11:29:12 PM,18.996,0.0,,
13090,08/15/16 11:30:12 PM,18.996,0.0,,
13091,08/15/16 11:31:12 PM,18.996,0.0,,
13092,08/15/16 11:32:12 PM,18.996,0.0,,
13093,08/15/16 11:33:12 PM,18.996,0.0,,
13094,08/15/16 11:34:12 PM,18.901,0.0,,
13095,08/15/16 11:35:12 PM,18.901,0.0,,
13096,08/15/16 11:36:12 PM,18.901,0.0,,
13097,08/15/16 11:37:12 PM,18.901,0.0,,
13098,08/15/16 11:38:12 PM,18.901,0.0,,
13099,08/15/16 11:39:12 PM,18.901,0.0,,
13100,08/15/16 11:40:12 PM,18.901,0.0,,
13101,08/15/16 11:41:12 PM,18.901,0.0,,
13102,08/15/16 11:42:12 PM,18.806,0.0,,
13103,08/15/16 11:43:12 PM,18.806,0.0,,
13104,08/15/16 11:44:12 PM,18.806,0.0,,
13105,08/15/16 11:45:12 PM,18.806,0.0,,
13106,08/15/16 11:46:12 PM,18.806,0.0,,
13107,08/15/16 11:47:12 PM,18.806,0.0,,
13108,08/15/16 11:48:12 PM,18.806,0.0,,
13109,08/15/16 11:49:12 PM,18.806,0.0,,
13110,08/15/16 11:50:12 PM,18.806,0.0,,
13111,08/15/16 11:51:12 PM,18.806,0.0,,
13112,08/15/16 11:52:12 PM,18.711,0.0,,
13113,08/15/16 11:53:12 PM,18.711,0.0,,
13114,08/15/16 11:54:12 PM,18.711,0.0,,
13115,08/15/16 11:55:12 PM,18.711,0.0,,
13116,08/15/16 11:56:12 PM,18.711,0.0,,
13117,08/15/16 11:57:12 PM,18.711,0.0,,
13118,08/15/16 11:58:12 PM,18.711,0.0,,
13119,08/15/16 11:59:12 PM,18.711,0.0,,
13120,08/16/16 12:00:12 AM,18.711,0.0,,
13121,08/16/16 12:01:12 AM,18.616,0.0,,
13122,08/16/16 12:02:12 AM,18.616,0.0,,
13123,08/16/16 12:03:12 AM,18.616,0.0,,
13124,08/16/16 12:04:12 AM,18.616,0.0,,
13125,08/16/16 12:05:12 AM,18.616,0.0,,
13126,08/16/16 12:06:12 AM,18.616,0.0,,
13127,08/16/16 12:07:12 AM,18.616,0.0,,
13128,08/16/16 12:08:12 AM,18.616,0.0,,
13129,08/16/16 12:09:12 AM,18.616,0.0,,
13130,08/16/16 12:10:12 AM,18.616,0.0,,
13131,08/16/16 12:11:12 AM,18.616,0.0,,
13132,08/16/16 12:12:12 AM,18.521,0.0,,
13133,08/16/16 12:13:12 AM,18.521,0.0,,
13134,08/16/16 12:14:12 AM,18.521,0.0,,
13135,08/16/16 12:15:12 AM,18.521,0.0,,
13136,08/16/16 12:16:12 AM,18.521,0.0,,
13137,08/16/16 12:17:12 AM,18.521,0.0,,
13138,08/16/16 12:18:12 AM,18.521,0.0,,
13139,08/16/16 12:19:12 AM,18.521,0.0,,
13140,08/16/16 12:20:12 AM,18.521,0.0,,
13141,08/16/16 12:21:12 AM,18.426,0.0,,
13142,08/16/16 12:22:12 AM,18.426,0.0,,
13143,08/16/16 12:23:12 AM,18.426,0.0,,
13144,08/16/16 12:24:12 AM,18.426,0.0,,
13145,08/16/16 12:25:12 AM,18.426,0.0,,
13146,08/16/16 12:26:12 AM,18.426,0.0,,
13147,08/16/16 12:27:12 AM,18.426,0.0,,
13148,08/16/16 12:28:12 AM,18.426,0.0,,
13149,08/16/16 12:29:12 AM,18.426,0.0,,
13150,08/16/16 12:30:12 AM,18.426,0.0,,
13151,08/16/16 12:31:12 AM,18.426,0.0,,
13152,08/16/16 12:32:12 AM,18.331,0.0,,
13153,08/16/16 12:33:12 AM,18.331,0.0,,
13154,08/16/16 12:34:12 AM,18.331,0.0,,
13155,08/16/16 12:35:12 AM,18.331,0.0,,
13156,08/16/16 12:36:12 AM,18.331,0.0,,
13157,08/16/16 12:37:12 AM,18.331,0.0,,
13158,08/16/16 12:38:12 AM,18.331,0.0,,
13159,08/16/16 12:39:12 AM,18.331,0.0,,
13160,08/16/16 12:40:12 AM,18.331,0.0,,
13161,08/16/16 12:41:12 AM,18.331,0.0,,
13162,08/16/16 12:42:12 AM,18.236,0.0,,
13163,08/16/16 12:43:12 AM,18.236,0.0,,
13164,08/16/16 12:44:12 AM,18.236,0.0,,
13165,08/16/16 12:45:12 AM,18.236,0.0,,
13166,08/16/16 12:46:12 AM,18.236,0.0,,
13167,08/16/16 12:47:12 AM,18.236,0.0,,
13168,08/16/16 12:48:12 AM,18.236,0.0,,
13169,08/16/16 12:49:12 AM,18.236,0.0,,
13170,08/16/16 12:50:12 AM,18.236,0.0,,
13171,08/16/16 12:51:12 AM,18.236,0.0,,
13172,08/16/16 12:52:12 AM,18.236,0.0,,
13173,08/16/16 12:53:12 AM,18.140,0.0,,
13174,08/16/16 12:54:12 AM,18.140,0.0,,
13175,08/16/16 12:55:12 AM,18.140,0.0,,
13176,08/16/16 12:56:12 AM,18.140,0.0,,
13177,08/16/16 12:57:12 AM,18.140,0.0,,
13178,08/16/16 12:58:12 AM,18.140,0.0,,
13179,08/16/16 12:59:12 AM,18.140,0.0,,
13180,08/16/16 01:00:12 AM,18.140,0.0,,
13181,08/16/16 01:01:12 AM,18.140,0.0,,
13182,08/16/16 01:02:12 AM,18.140,0.0,,
13183,08/16/16 01:03:12 AM,18.140,0.0,,
13184,08/16/16 01:04:12 AM,18.045,0.0,,
13185,08/16/16 01:05:12 AM,18.045,0.0,,
13186,08/16/16 01:06:12 AM,18.045,0.0,,
13187,08/16/16 01:07:12 AM,18.045,0.0,,
13188,08/16/16 01:08:12 AM,18.045,0.0,,
13189,08/16/16 01:09:12 AM,18.045,0.0,,
13190,08/16/16 01:10:12 AM,18.045,0.0,,
13191,08/16/16 01:11:12 AM,18.045,0.0,,
13192,08/16/16 01:12:12 AM,18.045,0.0,,
13193,08/16/16 01:13:12 AM,18.045,0.0,,
13194,08/16/16 01:14:12 AM,18.045,0.0,,
13195,08/16/16 01:15:12 AM,18.045,0.0,,
13196,08/16/16 01:16:12 AM,18.045,0.0,,
13197,08/16/16 01:17:12 AM,17.950,0.0,,
13198,08/16/16 01:18:12 AM,17.950,0.0,,
13199,08/16/16 01:19:12 AM,17.950,0.0,,
13200,08/16/16 01:20:12 AM,17.950,0.0,,
13201,08/16/16 01:21:12 AM,17.950,0.0,,
13202,08/16/16 01:22:12 AM,17.950,0.0,,
13203,08/16/16 01:23:12 AM,17.950,0.0,,
13204,08/16/16 01:24:12 AM,17.950,0.0,,
13205,08/16/16 01:25:12 AM,17.950,0.0,,
13206,08/16/16 01:26:12 AM,17.950,0.0,,
13207,08/16/16 01:27:12 AM,17.950,0.0,,
13208,08/16/16 01:28:12 AM,17.950,0.0,,
13209,08/16/16 01:29:12 AM,17.855,0.0,,
13210,08/16/16 01:30:12 AM,17.855,0.0,,
13211,08/16/16 01:31:12 AM,17.855,0.0,,
13212,08/16/16 01:32:12 AM,17.855,0.0,,
13213,08/16/16 01:33:12 AM,17.855,0.0,,
13214,08/16/16 01:34:12 AM,17.855,0.0,,
13215,08/16/16 01:35:12 AM,17.855,0.0,,
13216,08/16/16 01:36:12 AM,17.855,0.0,,
13217,08/16/16 01:37:12 AM,17.855,0.0,,
13218,08/16/16 01:38:12 AM,17.855,0.0,,
13219,08/16/16 01:39:12 AM,17.855,0.0,,
13220,08/16/16 01:40:12 AM,17.855,0.0,,
13221,08/16/16 01:41:12 AM,17.760,0.0,,
13222,08/16/16 01:42:12 AM,17.855,0.0,,
13223,08/16/16 01:43:12 AM,17.855,0.0,,
13224,08/16/16 01:44:12 AM,17.760,0.0,,
13225,08/16/16 01:45:12 AM,17.760,0.0,,
13226,08/16/16 01:46:12 AM,17.760,0.0,,
13227,08/16/16 01:47:12 AM,17.760,0.0,,
13228,08/16/16 01:48:12 AM,17.760,0.0,,
13229,08/16/16 01:49:12 AM,17.760,0.0,,
13230,08/16/16 01:50:12 AM,17.760,0.0,,
13231,08/16/16 01:51:12 AM,17.760,0.0,,
13232,08/16/16 01:52:12 AM,17.760,0.0,,
13233,08/16/16 01:53:12 AM,17.760,0.0,,
13234,08/16/16 01:54:12 AM,17.760,0.0,,
13235,08/16/16 01:55:12 AM,17.760,0.0,,
13236,08/16/16 01:56:12 AM,17.760,0.0,,
13237,08/16/16 01:57:12 AM,17.760,0.0,,
13238,08/16/16 01:58:12 AM,17.760,0.0,,
13239,08/16/16 01:59:12 AM,17.665,0.0,,
13240,08/16/16 02:00:12 AM,17.665,0.0,,
13241,08/16/16 02:01:12 AM,17.665,0.0,,
13242,08/16/16 02:02:12 AM,17.665,0.0,,
13243,08/16/16 02:03:12 AM,17.665,0.0,,
13244,08/16/16 02:04:12 AM,17.665,0.0,,
13245,08/16/16 02:05:12 AM,17.665,0.0,,
13246,08/16/16 02:06:12 AM,17.665,0.0,,
13247,08/16/16 02:07:12 AM,17.665,0.0,,
13248,08/16/16 02:08:12 AM,17.665,0.0,,
13249,08/16/16 02:09:12 AM,17.665,0.0,,
13250,08/16/16 02:10:12 AM,17.665,0.0,,
13251,08/16/16 02:11:12 AM,17.665,0.0,,
13252,08/16/16 02:12:12 AM,17.665,0.0,,
13253,08/16/16 02:13:12 AM,17.665,0.0,,
13254,08/16/16 02:14:12 AM,17.665,0.0,,
13255,08/16/16 02:15:12 AM,17.570,0.0,,
13256,08/16/16 02:16:12 AM,17.570,0.0,,
13257,08/16/16 02:17:12 AM,17.570,0.0,,
13258,08/16/16 02:18:12 AM,17.570,0.0,,
13259,08/16/16 02:19:12 AM,17.570,0.0,,
13260,08/16/16 02:20:12 AM,17.570,0.0,,
13261,08/16/16 02:21:12 AM,17.570,0.0,,
13262,08/16/16 02:22:12 AM,17.570,0.0,,
13263,08/16/16 02:23:12 AM,17.570,0.0,,
13264,08/16/16 02:24:12 AM,17.570,0.0,,
13265,08/16/16 02:25:12 AM,17.570,0.0,,
13266,08/16/16 02:26:12 AM,17.570,0.0,,
13267,08/16/16 02:27:12 AM,17.570,0.0,,
13268,08/16/16 02:28:12 AM,17.570,0.0,,
13269,08/16/16 02:29:12 AM,17.475,0.0,,
13270,08/16/16 02:30:12 AM,17.475,0.0,,
13271,08/16/16 02:31:12 AM,17.475,0.0,,
13272,08/16/16 02:32:12 AM,17.475,0.0,,
13273,08/16/16 02:33:12 AM,17.475,0.0,,
13274,08/16/16 02:34:12 AM,17.475,0.0,,
13275,08/16/16 02:35:12 AM,17.475,0.0,,
13276,08/16/16 02:36:12 AM,17.475,0.0,,
13277,08/16/16 02:37:12 AM,17.475,0.0,,
13278,08/16/16 02:38:12 AM,17.475,0.0,,
13279,08/16/16 02:39:12 AM,17.475,0.0,,
13280,08/16/16 02:40:12 AM,17.475,0.0,,
13281,08/16/16 02:41:12 AM,17.475,0.0,,
13282,08/16/16 02:42:12 AM,17.475,0.0,,
13283,08/16/16 02:43:12 AM,17.475,0.0,,
13284,08/16/16 02:44:12 AM,17.475,0.0,,
13285,08/16/16 02:45:12 AM,17.475,0.0,,
13286,08/16/16 02:46:12 AM,17.379,0.0,,
13287,08/16/16 02:47:12 AM,17.379,0.0,,
13288,08/16/16 02:48:12 AM,17.379,0.0,,
13289,08/16/16 02:49:12 AM,17.379,0.0,,
13290,08/16/16 02:50:12 AM,17.379,0.0,,
13291,08/16/16 02:51:12 AM,17.379,0.0,,
13292,08/16/16 02:52:12 AM,17.379,0.0,,
13293,08/16/16 02:53:12 AM,17.379,0.0,,
13294,08/16/16 02:54:12 AM,17.379,0.0,,
13295,08/16/16 02:55:12 AM,17.379,0.0,,
13296,08/16/16 02:56:12 AM,17.379,0.0,,
13297,08/16/16 02:57:12 AM,17.379,0.0,,
13298,08/16/16 02:58:12 AM,17.379,0.0,,
13299,08/16/16 02:59:12 AM,17.379,0.0,,
13300,08/16/16 03:00:12 AM,17.379,0.0,,
13301,08/16/16 03:01:12 AM,17.284,0.0,,
13302,08/16/16 03:02:12 AM,17.284,0.0,,
13303,08/16/16 03:03:12 AM,17.284,0.0,,
13304,08/16/16 03:04:12 AM,17.284,0.0,,
13305,08/16/16 03:05:12 AM,17.284,0.0,,
13306,08/16/16 03:06:12 AM,17.284,0.0,,
13307,08/16/16 03:07:12 AM,17.284,0.0,,
13308,08/16/16 03:08:12 AM,17.284,0.0,,
13309,08/16/16 03:09:12 AM,17.284,0.0,,
13310,08/16/16 03:10:12 AM,17.284,0.0,,
13311,08/16/16 03:11:12 AM,17.284,0.0,,
13312,08/16/16 03:12:12 AM,17.284,0.0,,
13313,08/16/16 03:13:12 AM,17.284,0.0,,
13314,08/16/16 03:14:12 AM,17.284,0.0,,
13315,08/16/16 03:15:12 AM,17.284,0.0,,
13316,08/16/16 03:16:12 AM,17.284,0.0,,
13317,08/16/16 03:17:12 AM,17.284,0.0,,
13318,08/16/16 03:18:12 AM,17.284,0.0,,
13319,08/16/16 03:19:12 AM,17.189,0.0,,
13320,08/16/16 03:20:12 AM,17.189,0.0,,
13321,08/16/16 03:21:12 AM,17.189,0.0,,
13322,08/16/16 03:22:12 AM,17.189,0.0,,
13323,08/16/16 03:23:12 AM,17.189,0.0,,
13324,08/16/16 03:24:12 AM,17.189,0.0,,
13325,08/16/16 03:25:12 AM,17.189,0.0,,
13326,08/16/16 03:26:12 AM,17.189,0.0,,
13327,08/16/16 03:27:12 AM,17.189,0.0,,
13328,08/16/16 03:28:12 AM,17.189,0.0,,
13329,08/16/16 03:29:12 AM,17.189,0.0,,
13330,08/16/16 03:30:12 AM,17.189,0.0,,
13331,08/16/16 03:31:12 AM,17.189,0.0,,
13332,08/16/16 03:32:12 AM,17.189,0.0,,
13333,08/16/16 03:33:12 AM,17.189,0.0,,
13334,08/16/16 03:34:12 AM,17.189,0.0,,
13335,08/16/16 03:35:12 AM,17.189,0.0,,
13336,08/16/16 03:36:12 AM,17.189,0.0,,
13337,08/16/16 03:37:12 AM,17.189,0.0,,
13338,08/16/16 03:38:12 AM,17.094,0.0,,
13339,08/16/16 03:39:12 AM,17.094,0.0,,
13340,08/16/16 03:40:12 AM,17.094,0.0,,
13341,08/16/16 03:41:12 AM,17.094,0.0,,
13342,08/16/16 03:42:12 AM,17.094,0.0,,
13343,08/16/16 03:43:12 AM,17.094,0.0,,
13344,08/16/16 03:44:12 AM,17.094,0.0,,
13345,08/16/16 03:45:12 AM,17.094,0.0,,
13346,08/16/16 03:46:12 AM,17.094,0.0,,
13347,08/16/16 03:47:12 AM,17.094,0.0,,
13348,08/16/16 03:48:12 AM,17.094,0.0,,
13349,08/16/16 03:49:12 AM,17.094,0.0,,
13350,08/16/16 03:50:12 AM,17.094,0.0,,
13351,08/16/16 03:51:12 AM,17.094,0.0,,
13352,08/16/16 03:52:12 AM,17.094,0.0,,
13353,08/16/16 03:53:12 AM,17.094,0.0,,
13354,08/16/16 03:54:12 AM,17.094,0.0,,
13355,08/16/16 03:55:12 AM,17.094,0.0,,
13356,08/16/16 03:56:12 AM,16.999,0.0,,
13357,08/16/16 03:57:12 AM,16.999,0.0,,
13358,08/16/16 03:58:12 AM,16.999,0.0,,
13359,08/16/16 03:59:12 AM,16.999,0.0,,
13360,08/16/16 04:00:12 AM,16.999,0.0,,
13361,08/16/16 04:01:12 AM,16.999,0.0,,
13362,08/16/16 04:02:12 AM,16.999,0.0,,
13363,08/16/16 04:03:12 AM,16.999,0.0,,
13364,08/16/16 04:04:12 AM,16.999,0.0,,
13365,08/16/16 04:05:12 AM,16.999,0.0,,
13366,08/16/16 04:06:12 AM,16.999,0.0,,
13367,08/16/16 04:07:12 AM,16.999,0.0,,
13368,08/16/16 04:08:12 AM,16.999,0.0,,
13369,08/16/16 04:09:12 AM,16.999,0.0,,
13370,08/16/16 04:10:12 AM,16.999,0.0,,
13371,08/16/16 04:11:12 AM,16.999,0.0,,
13372,08/16/16 04:12:12 AM,16.999,0.0,,
13373,08/16/16 04:13:12 AM,16.999,0.0,,
13374,08/16/16 04:14:12 AM,16.999,0.0,,
13375,08/16/16 04:15:12 AM,16.999,0.0,,
13376,08/16/16 04:16:12 AM,16.903,0.0,,
13377,08/16/16 04:17:12 AM,16.903,0.0,,
13378,08/16/16 04:18:12 AM,16.903,0.0,,
13379,08/16/16 04:19:12 AM,16.903,0.0,,
13380,08/16/16 04:20:12 AM,16.903,0.0,,
13381,08/16/16 04:21:12 AM,16.903,0.0,,
13382,08/16/16 04:22:12 AM,16.903,0.0,,
13383,08/16/16 04:23:12 AM,16.903,0.0,,
13384,08/16/16 04:24:12 AM,16.903,0.0,,
13385,08/16/16 04:25:12 AM,16.903,0.0,,
13386,08/16/16 04:26:12 AM,16.903,0.0,,
13387,08/16/16 04:27:12 AM,16.903,0.0,,
13388,08/16/16 04:28:12 AM,16.903,0.0,,
13389,08/16/16 04:29:12 AM,16.903,0.0,,
13390,08/16/16 04:30:12 AM,16.903,0.0,,
13391,08/16/16 04:31:12 AM,16.903,0.0,,
13392,08/16/16 04:32:12 AM,16.903,0.0,,
13393,08/16/16 04:33:12 AM,16.903,0.0,,
13394,08/16/16 04:34:12 AM,16.903,0.0,,
13395,08/16/16 04:35:12 AM,16.903,0.0,,
13396,08/16/16 04:36:12 AM,16.808,0.0,,
13397,08/16/16 04:37:12 AM,16.808,0.0,,
13398,08/16/16 04:38:12 AM,16.808,0.0,,
13399,08/16/16 04:39:12 AM,16.808,0.0,,
13400,08/16/16 04:40:12 AM,16.808,0.0,,
13401,08/16/16 04:41:12 AM,16.808,0.0,,
13402,08/16/16 04:42:12 AM,16.808,0.0,,
13403,08/16/16 04:43:12 AM,16.808,0.0,,
13404,08/16/16 04:44:12 AM,16.808,0.0,,
13405,08/16/16 04:45:12 AM,16.808,0.0,,
13406,08/16/16 04:46:12 AM,16.808,0.0,,
13407,08/16/16 04:47:12 AM,16.808,0.0,,
13408,08/16/16 04:48:12 AM,16.808,0.0,,
13409,08/16/16 04:49:12 AM,16.808,0.0,,
13410,08/16/16 04:50:12 AM,16.808,0.0,,
13411,08/16/16 04:51:12 AM,16.808,0.0,,
13412,08/16/16 04:52:12 AM,16.808,0.0,,
13413,08/16/16 04:53:12 AM,16.808,0.0,,
13414,08/16/16 04:54:12 AM,16.808,0.0,,
13415,08/16/16 04:55:12 AM,16.808,0.0,,
13416,08/16/16 04:56:12 AM,16.808,0.0,,
13417,08/16/16 04:57:12 AM,16.808,0.0,,
13418,08/16/16 04:58:12 AM,16.808,0.0,,
13419,08/16/16 04:59:12 AM,16.808,0.0,,
13420,08/16/16 05:00:12 AM,16.808,0.0,,
13421,08/16/16 05:01:12 AM,16.808,0.0,,
13422,08/16/16 05:02:12 AM,16.713,0.0,,
13423,08/16/16 05:03:12 AM,16.808,0.0,,
